Job Title,Job Category,Date Posted,Company Name,Job Location,Job Expired Date,Minimal Salary,Maximal Salary,Employment Type,Job URL
Staff Office,Storage,13-10-2023,PT.Midtou Bali,Denpasar,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/staff-office/0c4fb7be-9587-4d61-bd52-785accda4ce3
Marketing,Accounting & Finance,13-10-2023,PT.Midtou Bali,Denpasar,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/marketing/95d576b8-d5e4-4fca-8998-091d0989ccc5
Finance Consultan,Accounting & Finance,13-10-2023,PT.Midtou Bali,Denpasar,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/finance-consultan/11ff5633-2f9d-490a-9a5e-f399ad8df9d5
Assistant Producer,Arts & Creative,13-10-2023,Teman Startup,Tangerang,2023-11-13,500000,1500000,INTERN,https://glints.com/id/en/opportunities/jobs/assistant-producer/c427b8b2-1027-4103-b948-b29b398ede37
Social Media Marketing Intern (Paid Internship),Digital Marketing,13-10-2023,Rosewood Beauty Bar,Jakarta Utara,2023-11-13,,,INTERN,https://glints.com/id/en/opportunities/jobs/social-media-marketing-intern-paid-internship/5800b8ab-84f6-4b83-ac1c-fe8417bc9b44
管理培训生 Management Trainee (Mandarin Speaker),"Hotel, Restaurant & Travel",13-10-2023,PT. Haidilao Indonesia Restaurants,Jakarta Selatan,2023-11-13,8000000,15000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/%E7%AE%A1%E7%90%86%E5%9F%B9%E8%AE%AD%E7%94%9F-management-trainee-mandarin-speaker/a48ea75c-fc9c-4bfa-8c64-2542c9139b45
Parking Attendant,General Business,13-10-2023,Ulu Garden,Badung,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/parking-attendant/49cd1293-8407-41d7-abc8-899c3f5b7a7e
Dishwasher,General Business,13-10-2023,Ulu Garden,Badung,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/dishwasher/4f7fbd40-c944-4f03-95b0-2698dba17e2f
Digital Marketing Specialist,Digital Marketing,13-10-2023,Bali Interio,Denpasar,2023-11-19,2900000,4500000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/digital-marketing-specialist/dd4f5e88-8a95-4f52-86f2-cacd11967b4a
Staff Telemarketing,Business Development & Sales,13-10-2023,Joker Corporation,Sleman,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/staff-telemarketing/d4d7e5fb-59be-47d4-bc74-869a6c4badd3
Credit Marketing Officer,Accounting & Finance,05-10-2023,PT Manu ,Jakarta Timur,2023-11-05,2500000,6000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/credit-marketing-officer/166083db-3fb2-44ba-b4e4-fc51619f0b1c
Content Creator,Digital Marketing,05-10-2023,PT FIND THE ANSWER,Jakarta Utara,2023-11-05,3500000,5000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/content-creator/68cfb440-7471-4c52-8373-6335dbc268cc
Customer Service Online,Customer Service,19-10-2023,PT. Rumah Bersama Seluler,Sleman,2023-11-19,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/customer-service-online/f3b5551d-4707-40d2-9081-74fd3eb321fe
Sales Force Pensiunan,Business Development & Sales,11-10-2023,PT Eka Akar Jati,Surabaya,2023-11-11,2500000,4000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-force-pensiunan/3af0fdb5-46ae-45ab-acb7-03f9572081cb
Dokter Umum (Sanggata),Doctor & Diagnosis,15-09-2023,PT Medika Jasa Utama (Global Doctor),Samarinda,2023-11-15,7000000,9000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/dokter-umum-sanggata/6d8cc9ca-07e3-4a28-8b53-ae416b2c13da
Beauty Therapist,Healthcare,11-10-2023,Colorway Hair Studio,Jakarta Utara,2023-11-11,1500000,5000000,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/beauty-therapist/88a09b44-3e9d-41c3-8d8e-b8e7f7a27d61
GURU LES PELAJARAN SEKOLAH AJA 2 SMA IPS JAKBAR Jembatan Besi,Education & Training,12-10-2023,Private Tutor Indonesia (Guru Les Seluruh Indonesia),Jakarta Barat,2023-11-12,2000000,4000000,PART_TIME,https://glints.com/id/en/opportunities/jobs/guru-les-pelajaran-sekolah-aja-2-sma-ips-jakbar-jembatan-besi/df6167d0-f0f7-45f8-b96b-7149c346c904
Intern Merchandiser,Retail,02-10-2023,PT Global Ritel Digital,Tangerang,2023-11-02,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/intern-merchandiser/1b54b6b5-348d-46d0-ada2-42c110ecd95e
Teknisi AC Mobil,Manufacturing & Production,09-10-2023,Rotary Bintaro Rawamangun,Jakarta Timur,2023-11-09,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/teknisi-ac-mobil/b292a53f-688e-4668-b1b7-30c4f7b0846e
Cleaning Service,Housekeeping,20-10-2023,Whiz Kids Child Development Center,Surabaya,2023-11-20,1700000,2000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/cleaning-service/7358d4eb-7a55-4b6a-a31f-a55af029f606
Staff Promotion,Retail,06-10-2023,PT. Kinklaus Sukses Indo (KS Group),Jakarta Selatan,2023-11-06,2000000,6000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/staff-promotion/a39f4588-1a02-48b1-b6bb-0118d052a5bf
Staff Promotion,Accounting & Finance,06-10-2023,PT. Kinklaus Sukses Indo (KS Group),Jakarta Selatan,2023-11-06,2000000,6000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/staff-promotion/f8b87cd7-aa0f-41fb-a304-84505e7a1dbc
Admin Sosial Media,Administrative,10-10-2023,Cakeplabs,Denpasar,2023-11-19,2700000,4000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/admin-sosial-media/565a43f9-85df-4f00-8378-5f2b4945d4cf
Teknisi Carwash,Manufacturing & Production,09-10-2023,Auto Glaze Official,Tangerang Selatan,2023-11-09,2000000,5000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/teknisi-carwash/5d05bb68-e723-4bf4-b983-868a1b467d06
Assistant Teeth Whitener,Administrative & Human Resources,12-10-2023,Bali Smile Teeth Whitening,Badung,2023-11-13,2000000,4000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/assistant-teeth-whitener/c2b8624e-f428-4a0a-91d5-c35d1c055919
Front Office Internship Staff,Operations,19-10-2023,CV. Kukche Mitra Sukses,Bandung,2023-11-19,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/front-office-internship-staff/565d6047-5f09-46d2-bb8a-f36def9b077c
Tenaga Therapis Teeth Whitening,Administrative & Human Resources,12-10-2023,Bali Smile Teeth Whitening,Badung,2023-11-13,2000000,4000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/tenaga-therapis-teeth-whitening/38e39e14-fa72-4955-8919-3e701370cc59
Kurir,General Business,06-10-2023,Bali Direct Store,Badung,2023-11-06,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/kurir/45e17dd9-c288-4812-8a7b-d566b1be1a8b
MARKETING,Marketing,12-10-2023,PT Kharisma Sinergi Sukses,Mojokerto,2023-11-12,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/marketing/de82b184-77a9-4a9c-b4b6-7cb278d60527
Konsultan Kesehatan,Healthcare,03-10-2023,Klinik Apollo ,Jakarta Pusat,2023-11-03,4000000,5000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/konsultan-kesehatan/f4f708e0-cab3-42fe-a0a2-9ea7817580c1
Exhibition Project Manager,Conference,12-10-2023,PT Meorient Exhibition International,Jakarta Pusat,2023-11-12,20000000,40000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/exhibition-project-manager/2f1f33bc-ea77-4755-9924-4ab882af7fb2
Sales Executive,Business Development & Sales,12-10-2023,Suzuki Trada Pulogadung,Jakarta Timur,2023-11-12,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-executive/d3e006f7-6ab0-4126-893b-86bdbc58b6dd
CONTENT CREATOR,Digital Marketing,09-10-2023,Laili Brand,Surabaya,2023-11-09,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/content-creator/f59d811e-e56c-4642-b902-c89a661d3060
Kurir,Supply Chain & Logistics,19-10-2023,Lemon Lime Kitchen,Surabaya,2023-11-19,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/kurir/a11b4a21-0ac3-4465-bb20-77cb805aad4d
Host Live Streaming,Arts & Creative,04-10-2023,Youhave Official,Jakarta Utara,2023-11-04,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/host-live-streaming/4e6dae56-67b9-4ce8-9593-3dd0706fb550
staff salon,"Personal Care, Health & Beauty",05-10-2023,New Melati Salon Bali,Denpasar,2023-11-05,2300000,6000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/staff-salon/2de71f46-98f4-4323-8660-75f3ac4c4ec3
Sales Canvasser,Marketing,16-10-2023,PT Mukti Caraka Solusindo,Semarang,2023-11-16,1200000,3600000,PART_TIME,https://glints.com/id/en/opportunities/jobs/sales-canvasser/3b9667f8-285d-4657-8398-918a0ce6d8a7
Staff Telemarketing,Business Development & Sales,02-10-2023,PT Pelangi Fortuna Global,Jakarta Barat,2023-11-02,3400000,6000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/staff-telemarketing/f7ba4597-b52b-4107-9488-ec7242e2b872
Guru Bimbel,Education & Training,12-10-2023,Bimbel Aza,Badung,2023-11-12,2000000,4000000,PART_TIME,https://glints.com/id/en/opportunities/jobs/guru-bimbel/431b0d5b-c73b-4847-a914-974096a93eb2
Admin Oven,Administrative,17-10-2023,PT. INTEGRAL MULIA CIPTA,Banyumas,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/admin-oven/1f7e1739-135c-4c3b-b376-7d9ae06f1e10
Tenaga Therapis Teeth Whitening,Administrative & Human Resources,12-10-2023,Bali Smile Teeth Whitening,Badung,2023-11-13,2000000,4000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/tenaga-therapis-teeth-whitening/38e39e14-fa72-4955-8919-3e701370cc59
Therapist,"Personal Care, Health & Beauty",12-10-2023,Christopher Salon Indonesia,Jakarta Pusat,2023-11-12,,,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/therapist/6116e6c0-e1b3-47a8-8f45-7162be801e6e
